person_id,first_name,last_name,team,description,all_nba_team_number,season,month,week,conference,type,subtype1,subtype2,subtype3
2730,Dwight,Howard,Orlando Magic,All-Rookie Team,1,2004-05,,,1610612753,Award,Kia Motors,KIART,
2730,Dwight,Howard,Orlando Magic,All-NBA,1,2011-12,,,1610612753,Award,Kia Motors,KIANT,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2009-10,,2010-04-12T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Month,,2007-08,12/01/2007,,East,Award,Kia Motors,KIPMO,
2730,Dwight,Howard,Orlando Magic,All-Defensive Team,2,2007-08,,,1610612753,Award,Kia Motors,KIADT,
2730,Dwight,Howard,Orlando Magic,All-Defensive Team,1,2010-11,,,1610612753,Award,Kia Motors,KIADT,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2008-09,,2009-03-30T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Month,,2006-07,11/01/2006,,East,Award,Kia Motors,KIPMO,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2007-08,,2007-11-18T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Month,,2010-11,02/01/2011,,East,Award,Kia Motors,KIPMO,
2730,Dwight,Howard,Orlando Magic,All-Defensive Team,1,2011-12,,,1610612753,Award,Kia Motors,KIADT,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Month,,2005-06,04/01/2006,,East,Award,Kia Motors,KIPMO,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2010-11,,2010-11-08T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,
2730,Dwight,Howard,Orlando Magic,All-NBA,3,2006-07,,,1610612753,Award,Kia Motors,KIANT,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2009-10,,2009-12-21T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2008-09,,2009-02-23T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,Orlando Magic,All-NBA,1,2008-09,,,1610612753,Award,Kia Motors,KIANT,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2010-11,,2011-01-24T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2009-10,,2010-02-22T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,Orlando Magic,All-NBA,1,2010-11,,,1610612753,Award,Kia Motors,KIANT,
2730,Dwight,Howard,Orlando Magic,NBA Defensive Player of the Year,,2008-09,,,,Award,Kia Motors,KDPYR,
2730,Dwight,Howard,Orlando Magic,NBA Defensive Player of the Year,,2009-10,,,,Award,Kia Motors,KDPYR,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2009-10,,2009-11-02T00:00:00,East,Award,Kia Motors,KIPWK,
2730,Dwight,Howard,Orlando Magic,NBA Player of the Week,,2007-08,,2007-12-02T00:00:00,East,Award,Kia Motors,KIPWK,
2572,Josh,Howard,Dallas Mavericks,NBA Player of the Week,,2006-07,,2006-12-31T00:00:00,West,Award,Kia Motors,KIPWK,
2572,Josh,Howard,Dallas Mavericks,All-Rookie Team,2,2003-04,,,1610612742,Award,Kia Motors,KIART,
2572,Josh,Howard,Dallas Mavericks,NBA Player of the Week,,2006-07,,2006-12-24T00:00:00,West,Award,Kia Motors,KIPWK,
436,Juwan,Howard,Washington Bullets,NBA Player of the Week,,1995-96,,1996-04-14T00:00:00,,Award,Kia Motors,KIPWK,
436,Juwan,Howard,Washington Bullets,All-NBA,3,1995-96,,,1610612764,Award,Kia Motors,KIANT,
436,Juwan,Howard,Washington Bullets,NBA Player of the Month,,1995-96,04/01/1996,,,Award,Kia Motors,KIPMO,
436,Juwan,Howard,Washington Bullets,NBA Rookie of the Month,,1994-95,02/01/1995,,,Award,Kia Motors,KIRMO,
436,Juwan,Howard,Washington Bullets,All-Rookie Team,2,1994-95,,,1610612764,Award,Kia Motors,KIART,
77070,Bailey,Howell,,Hall of Fame Inductee,,1997,,,,Award,Hall of Fame,,
77070,Bailey,Howell,Detroit Pistons,All-NBA,2,1962-63,,,1610612765,Award,Kia Motors,KIANT,
77071,Phil,Hubbard,USA,Olympic Gold Medal,,1976,,,,Award,Olympic,Gold,
77074,Lou,Hudson,St. Louis Hawks,All-Rookie Team,1,1966-67,,,1610612737,Award,Kia Motors,KIART,
77074,Lou,Hudson,Atlanta Hawks,All-NBA,2,1969-70,,,1610612737,Award,Kia Motors,KIANT,
1628989,Kevin,Huerter,Atlanta Hawks,All-Rookie,2,2018-19,,,East,Award,Kia Motors,KIART,
1716,Larry,Hughes,Washington Wizards,All-Defensive Team,1,2004-05,,,1610612764,Award,Kia Motors,KIADT,
1716,Larry,Hughes,Washington Wizards,NBA Player of the Week,,2004-05,,2005-01-16T00:00:00,East,Award,Kia Motors,KIPWK,
283,Lindsey,Hunter,Detroit Pistons,All-Rookie Team,2,1993-94,,,1610612765,Award,Kia Motors,KIART,
201586,Serge,Ibaka,Oklahoma City Thunder,All-Defensive Team,1,2013-14,,,1610612760,Award,Kia Motors,KIADT,
201586,Serge,Ibaka,Oklahoma City Thunder,All-Defensive Team,1,2011-12,,,1610612760,Award,Kia Motors,KIADT,
201586,Serge,Ibaka,Spain,Olympic Silver Medal,,2012,,,,Award,Olympic,Silver,
201586,Serge,Ibaka,Oklahoma City Thunder,All-Defensive Team,1,2012-13,,,1610612760,Award,Kia Motors,KIADT,
2738,Andre,Iguodala,Golden State Warriors,NBA Finals Most Valuable Player,,2014-15,,,,Award,Kia Motors,KFMVP,
2738,Andre,Iguodala,Philadelphia 76ers,All-Rookie Team,1,2004-05,,,1610612755,Award,Kia Motors,KIART,
2738,Andre,Iguodala,Golden State Warriors,All-Defensive Team,1,2013-14,,,1610612744,Award,Kia Motors,KIADT,
2738,Andre,Iguodala,Philadelphia 76ers,All-Defensive Team,2,2010-11,,,1610612755,Award,Kia Motors,KIADT,
2738,Andre,Iguodala,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
980,Zydrunas,Ilgauskas,Cleveland Cavaliers,NBA Player of the Week,,2003-04,,2004-03-14T00:00:00,East,Award,Kia Motors,KIPWK,
980,Zydrunas,Ilgauskas,Cleveland Cavaliers,All-Rookie Team,1,1997-98,,,1610612739,Award,Kia Motors,KIART,
101141,Ersan,Ilyasova,Milwaukee Bucks,NBA Player of the Week,,2011-12,,2012-03-05T00:00:00,East,Award,Kia Motors,KIPWK,
1627742,Brandon,Ingram,Los Angeles Lakers,All-Rookie,2,2016-17,,,, ,,,
1627742,Brandon,Ingram,New Orleans Pelicans,NBA Player of the Week,,2019-20,,2019-12-23T00:00:00,West,Award,Kia Motors,KIPWK,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA Rookie of the Month,,2011-12,02/01/2012,,East,Award,Kia Motors,KIRMO,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA All-Star Most Valuable Player,,2013-14,,,,Award,Kia Motors,KAMVP,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA Player of the Week,,2013-14,,2013-12-16T00:00:00,East,Award,Kia Motors,KIPWK,
202681,Kyrie,Irving,Cleveland Cavaliers,All-NBA,3,2014-15,,,1610612739,Award,Kia Motors,KIANT,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA Rookie of the Year,,2011-12,,,,Award,Kia Motors,KIROY,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA Player of the Week,,2014-15,,2015-01-26T00:00:00,East,Award,Kia Motors,KIPWK,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA Player of the Week,,2014-15,,2015-03-09T00:00:00,East,Award,Kia Motors,KIPWK,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA Rookie of the Month,,2011-12,01/01/2012,,East,Award,Kia Motors,KIRMO,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA Player of the Week,,2012-13,,2013-01-21T00:00:00,East,Award,Kia Motors,KIPWK,
202681,Kyrie,Irving,Cleveland Cavaliers,All-Rookie Team,1,2011-12,,,1610612739,Award,Kia Motors,KIART,
202681,Kyrie,Irving,Cleveland Cavaliers,NBA Rookie of the Month,,2011-12,03/01/2012,,East,Award,Kia Motors,KIRMO,
202681,Kyrie,Irving,,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
202681,Kyrie,Irving,Boston Celtics,All-NBA,2,2018-19,,,East,Award,Kia Motors,KIANT,
77097,Dan,Issel,Denver Nuggets,J. Walter Kennedy Citizenship,,1984-85,,,,Award,Kia Motors,KIWKC,
77097,Dan,Issel,,Hall of Fame Inductee,,1993,,,,Award,Hall of Fame,,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2005-06,,2006-03-05T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2004-05,,2005-03-06T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,All-NBA,2,2002-03,,,1610612755,Award,Kia Motors,KIANT,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2000-01,,2001-01-07T00:00:00,,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2004-05,,2005-03-27T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,All-Rookie Team,1,1996-97,,,1610612755,Award,Kia Motors,KIART,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2006-07,,2006-11-06T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,1996-97,,1997-04-13T00:00:00,,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2001-02,,2002-01-27T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,All-NBA,3,2005-06,,,1610612755,Award,Kia Motors,KIANT,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Month,,2001-02,01/01/2002,,East,Award,Kia Motors,KIPMO,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,1997-98,,1998-01-18T00:00:00,,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Denver Nuggets,NBA Player of the Week,,2007-08,,2008-01-06T00:00:00,West,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA All-Star Most Valuable Player,,2004-05,,,,Award,Kia Motors,KAMVP,
947,Allen,Iverson,Philadelphia 76ers,NBA All-Star Most Valuable Player,,2000-01,,,,Award,Kia Motors,KAMVP,
947,Allen,Iverson,Denver Nuggets,NBA Player of the Week,,2007-08,,2008-04-13T00:00:00,West,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Month,,1998-99,02/01/1999,,,Award,Kia Motors,KIPMO,
947,Allen,Iverson,Philadelphia 76ers,All-NBA,1,2004-05,,,1610612755,Award,Kia Motors,KIANT,
947,Allen,Iverson,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2003-04,,2003-11-16T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Rookie of the Month,,1996-97,04/01/1997,,,Award,Kia Motors,KIRMO,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2004-05,,2004-12-26T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Month,,2004-05,04/01/2005,,East,Award,Kia Motors,KIPMO,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2001-02,,2002-01-20T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2005-06,,2005-12-12T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2002-03,,2002-11-24T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2005-06,,2006-01-15T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2000-01,,2001-02-18T00:00:00,,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Sporting News Most Valuable Player of the Year,,2000-01,,,,Award,Sporting News,SNMVP,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2004-05,,2005-02-13T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2002-03,,2003-03-16T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Rookie of the Year,,1996-97,,,,Award,Kia Motors,KIROY,
947,Allen,Iverson,Philadelphia 76ers,All-NBA,1,2000-01,,,1610612755,Award,Kia Motors,KIANT,
947,Allen,Iverson,Philadelphia 76ers,All-NBA,1,1998-99,,,1610612755,Award,Kia Motors,KIANT,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Month,,2000-01,01/01/2001,,,Award,Kia Motors,KIPMO,
947,Allen,Iverson,Denver Nuggets,NBA Player of the Week,,2007-08,,2007-11-18T00:00:00,West,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2001-02,,2001-11-18T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2002-03,,2002-12-01T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,All-NBA,2,2001-02,,,1610612755,Award,Kia Motors,KIANT,
947,Allen,Iverson,Philadelphia 76ers,NBA Most Valuable Player,,2000-01,,,,Award,Kia Motors,KIMVP,
947,Allen,Iverson,Philadelphia 76ers,NBA Rookie of the Month,,1996-97,11/01/1996,,,Award,Kia Motors,KIRMO,
947,Allen,Iverson,Philadelphia 76ers,All-NBA,2,1999-00,,,1610612755,Award,Kia Motors,KIANT,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2001-02,,2002-03-03T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,,Hall of Fame Inductee,,2016,,,,Award,Hall of Fame,,
1517,Bobby,Jackson,Denver Nuggets,All-Rookie Team,2,1997-98,,,1610612743,Award,Kia Motors,KIART,
1517,Bobby,Jackson,Sacramento Kings,NBA Sixth Man of the Year,,2002-03,,,,Award,Kia Motors,KISMY,
1628367,Josh,Jackson,Phoenix Suns,All-Rookie,2,2017-18,,,West,Award,Kia Motors,KIART,
77103,Lucious,Jackson,Philadelphia 76ers,All-Rookie Team,1,1964-65,,,1610612755,Award,Kia Motors,KIART,
2739,Luke,Jackson,Philadelphia 76ers,NBA Sporting News Rookie of the Year,,1964-65,,,,Award,Sporting News,SNROY,
2739,Luke,Jackson,USA,Olympic Gold Medal,,1964,,,,Award,Olympic,Gold,
1531,Marc,Jackson,Golden State Warriors,All-Rookie Team,1,2000-01,,,1610612744,Award,Kia Motors,KIART,
1531,Marc,Jackson,Golden State Warriors,NBA Rookie of the Month,,2000-01,01/01/2001,,,Award,Kia Motors,KIRMO,
1531,Marc,Jackson,Golden State Warriors,NBA Rookie of the Month,,2000-01,12/01/2000,,,Award,Kia Motors,KIRMO,
349,Mark,Jackson,New York Knicks,All-Rookie Team,1,1987-88,,,1610612752,Award,Kia Motors,KIART,
349,Mark,Jackson,New York Knicks,NBA Rookie of the Year,,1987-88,,,,Award,Kia Motors,KIROY,
349,Mark,Jackson,New York Knicks,NBA Sporting News Rookie of the Year,,1987-88,,,,Award,Sporting News,SNROY,
349,Mark,Jackson,New York Knicks,NBA Player of the Week,,1991-92,,1992-03-29T00:00:00,,Award,Kia Motors,KIPWK,
349,Mark,Jackson,New York Knicks,NBA Rookie of the Month,,1987-88,11/01/1987,,,Award,Kia Motors,KIRMO,
349,Mark,Jackson,New York Knicks,NBA Rookie of the Month,,1987-88,02/01/1988,,,Award,Kia Motors,KIRMO,
349,Mark,Jackson,New York Knicks,NBA Rookie of the Month,,1987-88,12/01/1987,,,Award,Kia Motors,KIRMO,
77106,Phil,Jackson,New York Knicks,All-Rookie Team,1,1967-68,,,1610612752,Award,Kia Motors,KIART,
202704,Reggie,Jackson,Detroit Pistons,NBA Player of the Week,,2015-16,,2015-12-07T00:00:00,East,Award,Kia Motors,KIPWK,
202704,Reggie,Jackson,Detroit Pistons,NBA Player of the Week,,2015-16,,2015-12-21T00:00:00,East,Award,Kia Motors,KIPWK,
1536,Stephen,Jackson,Golden State Warriors,NBA Player of the Week,,2007-08,,2007-12-02T00:00:00,West,Award,Kia Motors,KIPWK,
1536,Stephen,Jackson,Charlotte Bobcats,NBA Player of the Week,,2009-10,,2010-01-19T00:00:00,East,Award,Kia Motors,KIPWK,
1628991,Jaren,Jackson Jr.,Memphis Grizzlies,All-Rookie,1,2018-19,,,West,Award,Kia Motors,KIART,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2008-09,,2009-03-23T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2008-09,,2008-11-17T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2012-13,12/01/2012,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2006-07,03/01/2007,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2012-13,02/01/2013,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Most Valuable Player,,2009-10,,,,Award,Kia Motors,KIMVP,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2010-11,01/01/2011,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Rookie of the Month,,2003-04,12/01/2003,,East,Award,Kia Motors,KIRMO,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2011-12,,2011-12-25T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2004-05,11/01/2004,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,All-NBA,1,2010-11,,,1610612748,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,1,2014-15,,,1610612739,Award,Kia Motors,KIANT,
2544,LeBron,James,Miami Heat,All-NBA,1,2011-12,,,1610612748,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,2,2004-05,,,1610612739,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2006-07,,2006-11-19T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2010-11,,2011-01-10T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,All-Defensive Team,1,2012-13,,,1610612748,Award,Kia Motors,KIADT,
2544,LeBron,James,Cleveland Cavaliers,NBA Rookie of the Month,,2003-04,03/01/2004,,East,Award,Kia Motors,KIRMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Rookie of the Month,,2003-04,01/01/2004,,East,Award,Kia Motors,KIRMO,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2013-14,2/1/2014,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2008-09,,2009-02-09T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Most Valuable Player,,2012-13,,,,Award,Kia Motors,KIMVP,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2008-09,04/01/2009,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2007-08,,2007-11-25T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2009-10,,2010-02-08T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2011-12,01/01/2012,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,1,2008-09,,,1610612739,Award,Kia Motors,KIANT,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2013-14,,2013-12-02T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2005-06,,2006-04-02T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,1,2007-08,,,1610612739,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,NBA Most Valuable Player,,2008-09,,,,Award,Kia Motors,KIMVP,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2008-09,11/01/2008,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2007-08,,2008-01-06T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2011-12,,2012-01-02T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2012-13,,2013-03-18T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,All-Defensive Team,1,2010-11,,,1610612748,Award,Kia Motors,KIADT,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2013-14,,2013-11-18T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2005-06,,2005-11-21T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2011-12,,2012-04-16T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2009-10,,2009-11-23T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2012-13,03/01/2013,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,NBA Most Valuable Player,,2011-12,,,,Award,Kia Motors,KIMVP,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2004-05,,2004-11-14T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2012-13,01/01/2013,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2008-09,,2009-01-26T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Rookie of the Month,,2003-04,04/01/2004,,East,Award,Kia Motors,KIRMO,
2544,LeBron,James,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
2544,LeBron,James,Miami Heat,All-NBA,1,2013-14,,,1610612748,Award,Kia Motors,KIANT,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2013-14,12/1/2013,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2012-13,,2012-11-12T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA All-Star Most Valuable Player,,2005-06,,,,Award,Kia Motors,KAMVP,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2014-15,3/1/2015,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2014-15,2/1/2015,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2009-10,02/01/2010,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2005-06,11/01/2005,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2012-13,,2012-11-05T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2011-12,,2012-01-23T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,1,2005-06,,,1610612739,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,1,2009-10,,,1610612739,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2004-05,,2005-01-23T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2012-13,,2013-02-19T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2004-05,01/01/2005,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Rookie of the Year,,2003-04,,,,Award,Kia Motors,KIROY,
2544,LeBron,James,Cleveland Cavaliers,NBA Rookie of the Month,,2003-04,02/01/2004,,East,Award,Kia Motors,KIRMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2008-09,,2008-11-10T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2009-10,,2010-03-01T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2008-09,03/01/2009,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2008-09,,2008-12-29T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2004-05,,2004-11-28T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Sporting News Rookie of the Year,,2003-04,,,,Award,Sporting News,SNROY,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,2,2006-07,,,1610612739,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2005-06,,2006-03-19T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2005-06,,2006-03-26T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2006-07,,2007-03-11T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2014-15,,2014-11-10T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2009-10,,2010-01-11T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2011-12,,2012-04-02T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Finals Most Valuable Player,,2012-13,,,,Award,Kia Motors,KFMVP,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2005-06,03/01/2006,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2010-11,,2010-12-27T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2010-11,,2011-02-07T00:00:00,East,Award,Kia Motors,KIPWK,
